AF_VIO_factor01,AF_VIO_factor02,AF_VIO_factor03,AF_VIO_factor04,consecutive
300972.SZ,2019,未依法履行其他职责,公司控股参股公司,0
300972.SZ,2019,未依法履行其他职责,公司本身,0
300972.SZ,2019,未依法履行其他职责,公司控股参股公司,0
300972.SZ,2019,未依法履行其他职责,公司控股参股公司,0
300972.SZ,2019,未依法履行其他职责,公司控股参股公司,0
300981.SZ,2018,未依法履行其他职责,公司控股参股公司,0
301057.SZ,2018,未按时披露定期报告,公司本身,0
301077.SZ,2018,未按时披露定期报告,公司本身,0
301113.SZ,2020,未依法履行其他职责,公司本身,0
430090.BJ,2020,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
430564.BJ,2021,未及时披露公司重大事项,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,"未依法履行其他职责,信息披露虚假或严重误导性陈述",公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,"未依法履行其他职责,信息披露虚假或严重误导性陈述",公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,信息披露虚假或严重误导性陈述,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,信息披露虚假或严重误导性陈述,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,"未依法履行其他职责,信息披露虚假或严重误导性陈述",公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,"未依法履行其他职责,信息披露虚假或严重误导性陈述",公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2018,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,1
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2019,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,1
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2020,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,1
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600000.SH,2021,未依法履行其他职责,公司本身,0
600006.SH,2018,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
600010.SH,2018,"未及时披露公司重大事项,未依法履行其他职责",公司本身,0
600010.SH,2021,"信息披露虚假或严重误导性陈述,未依法履行其他职责",公司股东,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
600015.SH,2018,未依法履行其他职责,公司本身,0
